	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Acat22	1.67513745093024e-65	0.57922105875258	0.587	0.199	5.55760352095126e-61	Pre-Oligo	Acat2
Ugt8a	1.96119081685408e-65	0.466087699288542	0.6	0.197	6.5066427730768e-61	Pre-Oligo	Ugt8a
Tspan73	3.53252549614192e-65	0.570954982549234	0.787	0.322	1.171985983855e-60	Pre-Oligo	Tspan7
Psat11	1.52192942554115e-64	0.59840964189416	0.817	0.382	5.04930525511789e-60	Pre-Oligo	Psat1
Dbndd2	2.22568530848582e-64	0.555179334384326	0.747	0.349	7.38415614796341e-60	Pre-Oligo	Dbndd2
Dock92	5.96339869074264e-64	0.540281894458561	0.647	0.247	1.97847678362768e-59	Pre-Oligo	Dock9
Wscd13	1.05624516355691e-63	0.538604367778974	0.777	0.309	3.50430457913275e-59	Pre-Oligo	Wscd1
Gpm6b2	1.6370545866643e-63	0.645040741275218	0.97	0.697	5.43125600217614e-59	Pre-Oligo	Gpm6b
Dock41	4.68126034893512e-63	0.527907790723082	0.463	0.139	1.5531017459662e-58	Pre-Oligo	Dock4
Vps37b	7.52061318919976e-63	0.447220356575787	0.523	0.169	2.4951138377808e-58	Pre-Oligo	Vps37b
Arhgap313	9.97674307351447e-63	0.434600249083574	0.637	0.218	3.30998404949989e-58	Pre-Oligo	Arhgap31
Mex3b	1.11670680082811e-62	0.250675326086533	0.263	0.047	3.70489815310742e-58	Pre-Oligo	Mex3b
Qpct3	4.41788388961591e-62	0.507437505397752	0.66	0.232	1.46572133805787e-57	Pre-Oligo	Qpct
Ttyh2	7.53430913202258e-62	0.543858248168637	0.56	0.181	2.49965774073113e-57	Pre-Oligo	Ttyh2
Bin1	1.58827487861686e-61	0.430063101652704	0.763	0.326	5.26941956478716e-57	Pre-Oligo	Bin1
Pak1	1.67307380754926e-61	0.43839254926153	0.543	0.178	5.55075697130617e-57	Pre-Oligo	Pak1
Fam3c2	2.37683516710303e-61	0.691970125739491	0.673	0.294	7.88562603389773e-57	Pre-Oligo	Fam3c
Omg3	2.80248813009463e-61	0.445226675009259	0.617	0.205	9.29781486921497e-57	Pre-Oligo	Omg
Septin82	1.221593551759e-60	0.497617926638462	0.693	0.283	4.05288092667082e-56	Pre-Oligo	Septin8
Slc22a172	2.25179516566012e-60	0.604273513284429	0.807	0.413	7.47078082111057e-56	Pre-Oligo	Slc22a17
Dlgap14	3.59728013729244e-60	0.461680497187428	0.62	0.216	1.19346963114951e-55	Pre-Oligo	Dlgap1
Apba23	4.73488483409489e-60	0.445666096417494	0.497	0.154	1.57089274140766e-55	Pre-Oligo	Apba2
Chst31	7.6349377869017e-60	0.272293153198275	0.313	0.068	2.53304330956038e-55	Pre-Oligo	Chst3
Cav13	2.20300499829476e-59	0.544959142345323	0.633	0.234	7.30890968284254e-55	Pre-Oligo	Cav1
Aldh1l2	2.27432641172428e-59	0.253680100143678	0.277	0.054	7.54553273617765e-55	Pre-Oligo	Aldh1l2
Ptprz12	2.31036667618688e-59	0.412919012676995	0.893	0.429	7.6651035215852e-55	Pre-Oligo	Ptprz1
H2bu22	3.85219254811657e-59	0.461233686934155	0.593	0.206	1.27804192168863e-54	Pre-Oligo	H2bu2
Selenof2	4.51727110886873e-59	0.481095551876671	0.983	0.913	1.49869503578938e-54	Pre-Oligo	Selenof
Rasgef1b	6.23192967748929e-59	0.298659214947859	0.22	0.036	2.06756730910062e-54	Pre-Oligo	Rasgef1b
Nxph12	7.19172287833151e-59	0.352400770733481	0.533	0.156	2.38599789934404e-54	Pre-Oligo	Nxph1
Chst51	2.56401617740485e-58	0.320669006655665	0.303	0.064	8.50663647177608e-54	Pre-Oligo	Chst5
Tspan32	4.26583165099291e-58	0.526265162592464	0.993	0.912	1.41527496684992e-53	Pre-Oligo	Tspan3
Pik3r21	4.57690078640165e-58	0.437728594746102	0.503	0.16	1.51847837390448e-53	Pre-Oligo	Pik3r2
Grtp1	5.56539484545193e-58	0.26974907208598	0.25	0.046	1.84643104787559e-53	Pre-Oligo	Grtp1
Sox62	6.02548338908248e-58	0.659853888176708	0.7	0.331	1.99907462399589e-53	Pre-Oligo	Sox6
Sdf2l12	6.39802647966627e-58	0.495076193795941	0.603	0.22	2.12267324515888e-53	Pre-Oligo	Sdf2l1
Zfp276	6.75789938901507e-58	0.2648591142495	0.33	0.075	2.24206828029353e-53	Pre-Oligo	Zfp276
Arxes12	3.10116977650479e-57	0.363679506935627	0.49	0.147	1.02887509675099e-52	Pre-Oligo	Arxes1
Gatm	3.61322444650662e-57	0.26394223483936	0.87	0.382	1.1987594746175e-52	Pre-Oligo	Gatm
Fabp51	1.16164872781745e-56	0.649529591778264	0.923	0.562	3.85400198427996e-52	Pre-Oligo	Fabp5
Fam89a3	1.77586739695695e-56	0.387376858190831	0.403	0.108	5.89179526288408e-52	Pre-Oligo	Fam89a
Sumo22	1.79521970779101e-56	0.466179534054145	0.99	0.918	5.95600042453823e-52	Pre-Oligo	Sumo2
Lrrtm33	4.23300169085716e-56	0.403276926151238	0.543	0.174	1.40438297097568e-51	Pre-Oligo	Lrrtm3
Atl1	5.2629639785085e-56	0.334663634440492	0.407	0.112	1.74609355914977e-51	Pre-Oligo	Atl1
Dpysl33	6.28965545167677e-56	0.622756947431409	0.62	0.237	2.0867189892028e-51	Pre-Oligo	Dpysl3
Tmem88b	6.46032465764048e-56	0.265014852503739	0.52	0.154	2.14334191166538e-51	Pre-Oligo	Tmem88b
Bcar1	7.85654223276528e-56	0.446899755956355	0.58	0.218	2.60656501656454e-51	Pre-Oligo	Bcar1
Dennd11	1.59662245560382e-55	0.344335873645259	0.343	0.085	5.29711432095679e-51	Pre-Oligo	Dennd11
Ncdn	1.87832622186256e-55	0.421892870240827	0.473	0.155	6.23172290627343e-51	Pre-Oligo	Ncdn
Tmem9b3	8.39325082574229e-55	0.54592771949897	0.877	0.479	2.78462882645652e-50	Pre-Oligo	Tmem9b
Tubb33	1.20515361344083e-54	0.617294099509568	0.653	0.248	3.99833814331263e-50	Pre-Oligo	Tubb3
Syt113	1.32516397120879e-54	0.592313710538304	0.95	0.663	4.39649650727942e-50	Pre-Oligo	Syt11
Usp16	2.2450748447582e-54	0.507752025567964	0.573	0.224	7.44848481245429e-50	Pre-Oligo	Usp16
Ccdc28b1	2.67858520130316e-54	0.348405294107664	0.487	0.153	8.8867421223635e-50	Pre-Oligo	Ccdc28b
Nrcam3	4.19217011771784e-54	0.56188352141993	0.707	0.298	1.39083627995525e-49	Pre-Oligo	Nrcam
Gria32	6.31704946886617e-54	0.33781176593699	0.503	0.153	2.09580750228573e-49	Pre-Oligo	Gria3
Mmd23	1.14389520063722e-53	0.418806066117496	0.647	0.242	3.79510110715411e-49	Pre-Oligo	Mmd2
Tecr2	4.09519248677352e-53	0.505770712598715	0.977	0.803	1.35866201133685e-48	Pre-Oligo	Tecr
Lrrc42	4.84353385328665e-53	0.504242987358159	0.49	0.173	1.60693922650491e-48	Pre-Oligo	Lrrc42
Dynlt32	5.76747916246084e-53	0.569087180751289	0.757	0.396	1.91347656172963e-48	Pre-Oligo	Dynlt3
B3gat22	6.31541724027724e-53	0.353187275714166	0.433	0.124	2.09526597780678e-48	Pre-Oligo	B3gat2
Mfsd2a2	6.38534616066726e-53	0.518923379785159	0.577	0.219	2.11846629572458e-48	Pre-Oligo	Mfsd2a
1500009C09Rik1	1.12832191644647e-52	0.306935364629434	0.34	0.083	3.74343362219445e-48	Pre-Oligo	1500009C09Rik
Nsg13	1.14743126876914e-52	0.465455038359183	0.72	0.286	3.80683272039536e-48	Pre-Oligo	Nsg1
Evi5l2	1.243130182375e-52	0.317984935248307	0.43	0.126	4.12433300606553e-48	Pre-Oligo	Evi5l
Ptprs2	1.4540288511547e-52	0.475735187906554	0.73	0.335	4.82403151947596e-48	Pre-Oligo	Ptprs
Arhgap35	2.18052557112875e-52	0.466773162120852	0.57	0.229	7.23432968733385e-48	Pre-Oligo	Arhgap35
Col27a11	2.53365822914318e-52	0.317336216931374	0.363	0.095	8.40591790682832e-48	Pre-Oligo	Col27a1
Plekhb12	2.89219933430321e-52	0.598254399690153	0.93	0.639	9.59544973141776e-48	Pre-Oligo	Plekhb1
Khdrbs22	4.08550570403762e-52	0.265755478847799	0.3	0.067	1.35544822742856e-47	Pre-Oligo	Khdrbs2
Pak32	6.6245405790841e-52	0.447546504542341	0.53	0.191	2.19782382792273e-47	Pre-Oligo	Pak3
Gng121	1.21253005077713e-51	0.54247416469676	0.78	0.436	4.02281094946327e-47	Pre-Oligo	Gng12
Trio2	1.29161212537167e-51	0.531158021095884	0.627	0.275	4.28518154834558e-47	Pre-Oligo	Trio
Erg282	1.37391579215085e-51	0.540982770814215	0.823	0.467	4.55824042361887e-47	Pre-Oligo	Erg28
Hes61	2.14887323270814e-51	0.288951751575643	0.39	0.107	7.12931672415581e-47	Pre-Oligo	Hes6
Selenok1	2.15945681943712e-51	0.446247528022851	0.987	0.921	7.16442988984653e-47	Pre-Oligo	Selenok
Slc35f12	2.94722015579353e-51	0.272690621174928	0.473	0.141	9.77799231087619e-47	Pre-Oligo	Slc35f1
Csgalnact11	2.99720895361566e-51	0.25377951798244	0.27	0.057	9.94384014541069e-47	Pre-Oligo	Csgalnact1
Stmn33	4.80968112162407e-51	0.461721544345782	0.683	0.259	1.59570790572122e-46	Pre-Oligo	Stmn3
Impa11	5.44452011389021e-51	0.506411474402807	0.707	0.349	1.80632843818536e-46	Pre-Oligo	Impa1
Uchl33	6.08863125865365e-51	0.47462656545459	0.777	0.373	2.02002519268352e-46	Pre-Oligo	Uchl3
Cntn12	8.04870801521623e-51	0.359322799036919	0.827	0.367	2.67031985820829e-46	Pre-Oligo	Cntn1
Snrpn3	8.73167903040147e-51	0.517482662736813	0.83	0.453	2.8969091519163e-46	Pre-Oligo	Snrpn
Snx12	9.48746745286197e-51	0.544695706536946	0.81	0.457	3.14765707683602e-46	Pre-Oligo	Snx1
Fry3	1.19861819099129e-50	0.428222330691148	0.55	0.2	3.97665557225179e-46	Pre-Oligo	Fry
Serpind11	1.32594761229008e-50	0.300130522620015	0.307	0.072	4.39909639329479e-46	Pre-Oligo	Serpind1
Serinc52	1.93484193024042e-50	0.502119904338167	0.647	0.284	6.41922507195866e-46	Pre-Oligo	Serinc5
Apbb1	2.26847393919577e-50	0.462455377942676	0.687	0.304	7.52611598806981e-46	Pre-Oligo	Apbb1
Pxdc13	3.06869894586401e-50	0.535517641439963	0.737	0.353	1.0181022492693e-45	Pre-Oligo	Pxdc1
Gap433	4.36945249841571e-50	0.677296851813456	0.783	0.377	1.44965325539938e-45	Pre-Oligo	Gap43
Parvb	5.93966582899111e-50	0.411140710352154	0.223	0.043	1.97060293208438e-45	Pre-Oligo	Parvb
Stx72	6.67684608500084e-50	0.487985718181997	0.803	0.427	2.21517722562073e-45	Pre-Oligo	Stx7
Rin21	7.4863007212554e-50	0.310965825336229	0.427	0.13	2.4837299902909e-45	Pre-Oligo	Rin2
Chn2	1.16722428311328e-49	0.911152826070062	0.32	0.085	3.87250000408492e-45	Pre-Oligo	Chn2
Hebp2	1.76075752817293e-49	0.313571907834694	0.28	0.064	5.84166525121932e-45	Pre-Oligo	Hebp2
Asic11	2.26893149684782e-49	0.285972941634096	0.32	0.079	7.527634027092e-45	Pre-Oligo	Asic1
Ablim2	3.00340197245896e-49	0.271584336177603	0.227	0.043	9.9643867240271e-45	Pre-Oligo	Ablim2
Map1b	3.11763666172437e-49	0.900581840164583	0.88	0.644	1.03433831526029e-44	Pre-Oligo	Map1b
Rnf144a1	4.36466526275052e-49	0.439744057597667	0.52	0.193	1.44806499422274e-44	Pre-Oligo	Rnf144a
Zkscan1	6.39371084541734e-49	0.427392909192435	0.523	0.2	2.12124144718411e-44	Pre-Oligo	Zkscan1
Papss12	1.70492608041026e-48	0.546476811252867	0.803	0.503	5.65643325697713e-44	Pre-Oligo	Papss1
Ncam12	1.83710624208943e-48	0.616086065543969	0.913	0.682	6.09496737938012e-44	Pre-Oligo	Ncam1
Arpc52	2.03918896311321e-48	0.498351596795088	0.833	0.513	6.76541722292069e-44	Pre-Oligo	Arpc5
Pgp3	2.67584336150621e-48	0.51764911595274	0.713	0.342	8.87764552046916e-44	Pre-Oligo	Pgp
Pik3r13	4.85936132067462e-48	0.494274245609089	0.727	0.335	1.61219030536022e-43	Pre-Oligo	Pik3r1
Maged22	4.93761153470486e-48	0.58017888921456	0.693	0.353	1.63815137886903e-43	Pre-Oligo	Maged2
Il182	1.45045075620971e-47	0.389185060467808	0.617	0.257	4.81216047387696e-43	Pre-Oligo	Il18
Ptprj3	1.96968755284838e-47	0.309470494779227	0.453	0.148	6.53483239408507e-43	Pre-Oligo	Ptprj
Ndufa43	2.37356397917054e-47	0.418211155622697	0.99	0.892	7.8747732136941e-43	Pre-Oligo	Ndufa4
Rsu12	3.57339187547924e-47	0.497361950219488	0.803	0.449	1.18554422252775e-42	Pre-Oligo	Rsu1
Abhd122	5.37318481581571e-47	0.518444388906336	0.687	0.337	1.78266152634318e-42	Pre-Oligo	Abhd12
Mpc22	9.20997719581873e-47	0.495736381283401	0.9	0.681	3.05559413425678e-42	Pre-Oligo	Mpc2
Ywhae3	2.74359498551315e-46	0.367326156484079	0.997	0.962	9.10242508343698e-42	Pre-Oligo	Ywhae
Lhfpl2	2.80031166389637e-46	0.292791575167695	0.39	0.117	9.29059400730898e-42	Pre-Oligo	Lhfpl2
Ss18l23	3.4912554517061e-46	0.596940084249012	0.77	0.427	1.15829382121253e-41	Pre-Oligo	Ss18l2
Rtl8a2	3.50537611941082e-46	0.464247080719978	0.783	0.394	1.16297863513693e-41	Pre-Oligo	Rtl8a
Me31	4.66588522151782e-46	0.256584900682521	0.273	0.063	1.54800073994297e-41	Pre-Oligo	Me3
Bax3	4.89897549756234e-46	0.506334995261154	0.903	0.641	1.62533310082626e-41	Pre-Oligo	Bax
Snx30	8.29563742686611e-46	0.278351844946328	0.31	0.08	2.75224362911137e-41	Pre-Oligo	Snx30
Ermard	8.41940427370359e-46	0.377784648225449	0.393	0.124	2.79330575588664e-41	Pre-Oligo	Ermard
Usp20	1.36803266920931e-45	0.31447704152228	0.337	0.094	4.53872198663574e-41	Pre-Oligo	Usp20
Tmem255b2	1.52927370260499e-45	0.297439054306816	0.33	0.087	5.07367136313256e-41	Pre-Oligo	Tmem255b
Sgk1	2.05903412481567e-45	0.415068163814554	0.78	0.42	6.83125751590095e-41	Pre-Oligo	Sgk1
Bdh11	3.06688132397619e-45	0.384962541247589	0.51	0.194	1.01749921685558e-40	Pre-Oligo	Bdh1
Actb2	5.67984770155581e-45	0.600273377389557	1	0.994	1.88440307194517e-40	Pre-Oligo	Actb
Yipf1	6.14193556068548e-45	0.518129928438575	0.62	0.303	2.03770996096862e-40	Pre-Oligo	Yipf1
Prkcb3	6.42966628252047e-45	0.335340071829809	0.427	0.139	2.13317038255182e-40	Pre-Oligo	Prkcb
Afap1l22	8.93965986242926e-45	0.34824631768409	0.473	0.165	2.96591095255816e-40	Pre-Oligo	Afap1l2
Fchsd22	1.13496672853288e-44	0.406512211973479	0.543	0.22	3.76547911525353e-40	Pre-Oligo	Fchsd2
Tnfrsf212	1.68225144480433e-44	0.299887470647181	0.377	0.112	5.58120561842733e-40	Pre-Oligo	Tnfrsf21
Haus7	1.68835151379457e-44	0.362706260513217	0.403	0.132	5.60144381731626e-40	Pre-Oligo	Haus7
Tada1	1.79802180035485e-44	0.376878031780877	0.53	0.205	5.96529692703729e-40	Pre-Oligo	Tada1
Maged13	2.46458717881812e-44	0.526514727852788	0.9	0.644	8.17676088316487e-40	Pre-Oligo	Maged1
Commd32	2.49274467976859e-44	0.488059212784174	0.817	0.488	8.27017902406825e-40	Pre-Oligo	Commd3
Fkbp15	2.51107794363098e-44	1.10615971941958	0.377	0.125	8.3310032935845e-40	Pre-Oligo	Fkbp15
Tm7sf31	3.06105592008905e-44	0.580106217445675	0.63	0.321	1.01556652260794e-39	Pre-Oligo	Tm7sf3
Tomm201	7.2157339055344e-44	0.474221940995562	0.923	0.709	2.39396403783915e-39	Pre-Oligo	Tomm20
Zfp579	1.2126469552512e-43	0.411904722025729	0.483	0.181	4.0231988034369e-39	Pre-Oligo	Zfp579
Tspan2	1.33188476630219e-43	0.285148767832422	0.577	0.233	4.41879408916078e-39	Pre-Oligo	Tspan2
Cdk43	1.56037093876336e-43	0.545969282256368	0.887	0.625	5.17684266353521e-39	Pre-Oligo	Cdk4
Fkbp1a1	9.62466546278742e-43	0.420027591701728	0.973	0.794	3.19317526058898e-38	Pre-Oligo	Fkbp1a
Dpysl2	1.01756062096169e-42	0.721874197151853	0.883	0.706	3.3759608721646e-38	Pre-Oligo	Dpysl2
Tmem1631	1.2779761063233e-42	0.400010054117209	0.287	0.073	4.23994132794881e-38	Pre-Oligo	Tmem163
Trappc21	2.30455712480792e-42	0.395327320287065	0.613	0.272	7.64582917297523e-38	Pre-Oligo	Trappc2
Scamp51	3.81128548860087e-42	0.307312116358401	0.49	0.182	1.26447018655311e-37	Pre-Oligo	Scamp5
Mlf23	3.88211173329666e-42	0.479521555707184	0.933	0.744	1.28796820975583e-37	Pre-Oligo	Mlf2
Acsl31	3.95414668726454e-42	0.610765582087975	0.717	0.399	1.31186724643376e-37	Pre-Oligo	Acsl3
Ptn2	4.32915801769009e-42	0.406841984364571	0.83	0.408	1.43628475552904e-37	Pre-Oligo	Ptn
Tmem35a2	4.80848131323094e-42	0.34297871816831	0.357	0.108	1.59530984529063e-37	Pre-Oligo	Tmem35a
Cadm24	5.75418770718959e-42	0.44214162162277	0.56	0.218	1.90906685561429e-37	Pre-Oligo	Cadm2
Arxes23	1.07966484738638e-41	0.351593071987042	0.607	0.247	3.5820040641738e-37	Pre-Oligo	Arxes2
Mpi	1.21495513204507e-41	0.311648322808584	0.373	0.118	4.03085664158593e-37	Pre-Oligo	Mpi
Sf3b62	1.30668668329388e-41	0.453463020665654	0.927	0.729	4.3351944091641e-37	Pre-Oligo	Sf3b6
Pgpep11	1.64190882601225e-41	0.543652946442607	0.607	0.273	5.44736091206083e-37	Pre-Oligo	Pgpep1
Parp11	2.382909738582e-41	0.374330255745119	0.547	0.233	7.9057796396935e-37	Pre-Oligo	Parp1
Fbxo81	3.91273013523588e-41	0.348166035251205	0.53	0.211	1.29812647696721e-36	Pre-Oligo	Fbxo8
Mrfap11	4.24970536497026e-41	0.422271088698183	0.983	0.898	1.40992474893618e-36	Pre-Oligo	Mrfap1
Tmeff11	4.36478456763928e-41	0.284127740088533	0.487	0.173	1.44810457600568e-36	Pre-Oligo	Tmeff1
Rnf52	7.55118871972598e-41	0.461382401860873	0.823	0.502	2.50525788154349e-36	Pre-Oligo	Rnf5
Raph12	1.30983951765209e-40	0.378729551159747	0.477	0.185	4.34565456771435e-36	Pre-Oligo	Raph1
0610009B22Rik	1.52515838038116e-40	0.411433532095592	0.68	0.341	5.06001795859056e-36	Pre-Oligo	0610009B22Rik
Akr1a13	1.541138738925e-40	0.494386877868492	0.923	0.667	5.11303599413146e-36	Pre-Oligo	Akr1a1
Cend1	1.75644957343263e-40	0.266615173387459	0.37	0.116	5.82737274977745e-36	Pre-Oligo	Cend1
Naa20	1.79150711465281e-40	0.499883920135694	0.697	0.401	5.94368315428361e-36	Pre-Oligo	Naa20
1810037I17Rik1	2.00729918871349e-40	0.409405569060174	0.967	0.863	6.65961651839473e-36	Pre-Oligo	1810037I17Rik
Jam3	2.30489272893784e-40	0.497923233561549	0.807	0.499	7.64694260679708e-36	Pre-Oligo	Jam3
Cela12	3.18595719113168e-40	0.394726889694189	0.507	0.202	1.05700501730176e-35	Pre-Oligo	Cela1
Cox4i1	3.2070022453785e-40	0.36810809806284	0.997	0.983	1.06398713494923e-35	Pre-Oligo	Cox4i1
Dpp62	3.2225809509941e-40	0.25115470109627	0.4	0.126	1.06915568211131e-35	Pre-Oligo	Dpp6
Atp6v0b3	4.67743253445074e-40	0.462972009589951	0.93	0.756	1.55183179195472e-35	Pre-Oligo	Atp6v0b
Tmem63b2	5.01464088260772e-40	0.451553115514442	0.63	0.31	1.66370740562276e-35	Pre-Oligo	Tmem63b
Faim21	5.05272932370679e-40	0.338251654836439	0.553	0.214	1.6763440077262e-35	Pre-Oligo	Faim2
Abi11	6.12215747540638e-40	0.465910282283706	0.62	0.309	2.03114818561557e-35	Pre-Oligo	Abi1
Phactr1	7.70374941599312e-40	0.321492921839274	0.427	0.15	2.55587294374404e-35	Pre-Oligo	Phactr1
Lrrn12	8.48437313557374e-40	0.397932863426788	0.507	0.199	2.8148604751893e-35	Pre-Oligo	Lrrn1
Pcdh172	1.11310372871623e-39	0.413209424515433	0.637	0.269	3.69294424076184e-35	Pre-Oligo	Pcdh17
Lrrtm22	1.14566440924961e-39	0.364837169115774	0.343	0.103	3.80097081056743e-35	Pre-Oligo	Lrrtm2
Fermt23	1.62032649628448e-39	0.4598041488981	0.823	0.522	5.37575721672301e-35	Pre-Oligo	Fermt2
Cdk2ap11	1.68562258279914e-39	0.464389532001162	0.737	0.425	5.5923900429527e-35	Pre-Oligo	Cdk2ap1
Ifnar2	1.71622851990529e-39	0.401148155786961	0.567	0.263	5.69393136048978e-35	Pre-Oligo	Ifnar2
Naxd1	1.73737869574317e-39	0.430860100933319	0.73	0.399	5.76410129886712e-35	Pre-Oligo	Naxd
1110065P20Rik1	2.16254922298627e-39	0.430040279756993	0.673	0.341	7.17468955710153e-35	Pre-Oligo	1110065P20Rik
Gtf2h1	3.69129028812699e-39	0.343296827933449	0.44	0.166	1.22465937889189e-34	Pre-Oligo	Gtf2h1
Arpc32	3.82832062595539e-39	0.445148825021672	0.887	0.604	1.27012193407322e-34	Pre-Oligo	Arpc3
Rtkn	4.03219069721791e-39	0.312271846776869	0.603	0.258	1.33775990761599e-34	Pre-Oligo	Rtkn
Golga7	5.3019979175027e-39	0.515572575126239	0.807	0.556	1.75904384908987e-34	Pre-Oligo	Golga7
Bcat12	5.48660830185411e-39	0.251429795807101	0.473	0.167	1.82029203630614e-34	Pre-Oligo	Bcat1
Kctd42	5.70181966320405e-39	0.282262886453063	0.37	0.115	1.89169270966121e-34	Pre-Oligo	Kctd4
Pim3	6.22129395572524e-39	0.499235952106577	0.587	0.287	2.06403869569096e-34	Pre-Oligo	Pim3
Cdc422	6.6892484534172e-39	0.398964344408946	0.963	0.813	2.21929195939023e-34	Pre-Oligo	Cdc42
Cdc37l1	1.12372933616908e-38	0.508585440370334	0.757	0.449	3.72819681860815e-34	Pre-Oligo	Cdc37l1
Snca1	1.29542254484024e-38	0.293442124882743	0.347	0.109	4.29782337701645e-34	Pre-Oligo	Snca
Polr3h	1.51383319114488e-38	0.50628284814584	0.8	0.507	5.02244437826137e-34	Pre-Oligo	Polr3h
Tmem14c2	2.34257751183109e-38	0.413985032215304	0.82	0.491	7.77196941100202e-34	Pre-Oligo	Tmem14c
Mageh12	2.7364977282337e-38	0.466658474561913	0.77	0.449	9.07887851296094e-34	Pre-Oligo	Mageh1
Eif4a12	3.06573119552918e-38	0.439299389864081	0.987	0.801	1.01711763874071e-33	Pre-Oligo	Eif4a1
Cmpk13	5.27431983969758e-38	0.403729480274629	0.707	0.376	1.74986109321646e-33	Pre-Oligo	Cmpk1
Hmgcs12	5.41902422809771e-38	0.698365492761901	0.78	0.507	1.79786966815598e-33	Pre-Oligo	Hmgcs1
Mtap1	5.43650321138875e-38	0.307417165557341	0.403	0.142	1.80366867044244e-33	Pre-Oligo	Mtap
Hip1r1	5.57364488458683e-38	0.296111250481974	0.413	0.147	1.84916816335937e-33	Pre-Oligo	Hip1r
Ssr23	5.59590176520906e-38	0.428730250439771	0.837	0.522	1.85655232864341e-33	Pre-Oligo	Ssr2
Nrxn22	5.80177217274195e-38	0.453852915443159	0.77	0.427	1.9248539537506e-33	Pre-Oligo	Nrxn2
Gpm6a3	8.19772490263747e-38	0.336112641463166	0.723	0.323	2.71975919094803e-33	Pre-Oligo	Gpm6a
Reep52	8.89544486945767e-38	0.54754440149637	0.937	0.8	2.95124174433997e-33	Pre-Oligo	Reep5
Xist3	1.23858594518949e-37	0.386330075891253	0.97	0.929	4.10925659035517e-33	Pre-Oligo	Xist
Idi12	1.43584888357665e-37	0.507427475120883	0.627	0.311	4.76371584104224e-33	Pre-Oligo	Idi1
Thra	1.77676362798244e-37	0.595758717530808	0.807	0.594	5.89476868855733e-33	Pre-Oligo	Thra
Cox6b13	1.86192885125569e-37	0.398148872425911	0.987	0.944	6.17732134981099e-33	Pre-Oligo	Cox6b1
Erbb31	4.68470308156136e-37	0.268518138912892	0.273	0.075	1.55424394136961e-32	Pre-Oligo	Erbb3
Nipsnap3b	4.88445233518287e-37	0.388594569528835	0.64	0.306	1.62051475124362e-32	Pre-Oligo	Nipsnap3b
Ado	5.80301716120909e-37	0.347726067195018	0.54	0.233	1.92526700357434e-32	Pre-Oligo	Ado
1700025G04Rik3	7.85973821962794e-37	0.381480220319025	0.58	0.258	2.60762534912596e-32	Pre-Oligo	1700025G04Rik
Fdps3	1.23452248126071e-36	0.619078500189666	0.697	0.397	4.09577523607866e-32	Pre-Oligo	Fdps
Dcaf12	1.62152315838108e-36	0.360887375854727	0.527	0.227	5.37972738256092e-32	Pre-Oligo	Dcaf12
Rapgef1	1.80089767367673e-36	0.360499540160493	0.433	0.17	5.97483821195728e-32	Pre-Oligo	Rapgef1
Nfkbib	2.83986152495651e-36	0.364861400581418	0.517	0.219	9.42180858134821e-32	Pre-Oligo	Nfkbib
Csk	3.40851224859227e-36	0.271059476388697	0.413	0.151	1.13084210871546e-31	Pre-Oligo	Csk
Dhrs7	5.1054520578876e-36	0.419721673757191	0.663	0.349	1.69383582924537e-31	Pre-Oligo	Dhrs7
C4b2	6.90069288017755e-36	0.537840370742649	0.5	0.223	2.28944287685651e-31	Pre-Oligo	C4b
Matn21	1.36044588384689e-35	0.305875760328427	0.27	0.076	4.51355130883884e-31	Pre-Oligo	Matn2
Ppib3	1.41575783628076e-35	0.351524387779812	0.963	0.873	4.69705977342869e-31	Pre-Oligo	Ppib
Cacng71	1.4779194161003e-35	0.252686055138588	0.4	0.143	4.90329324679596e-31	Pre-Oligo	Cacng7
D630045J12Rik	1.91798581681201e-35	0.266209471438737	0.337	0.109	6.36330154443722e-31	Pre-Oligo	D630045J12Rik
Tbc1d23	2.64846655554805e-35	0.278195084805962	0.42	0.159	8.78681749134175e-31	Pre-Oligo	Tbc1d23
Ago3	2.78424189313442e-35	0.357497054160337	0.447	0.182	9.23727932885208e-31	Pre-Oligo	Ago3
Dynlt1f1	4.55237610418581e-35	0.300443915413462	0.553	0.24	1.51034182008573e-30	Pre-Oligo	Dynlt1f
Atp5c13	5.05690022170246e-35	0.398519924772454	0.947	0.795	1.67772778655423e-30	Pre-Oligo	Atp5c1
Inppl11	5.15823027623293e-35	0.309356764327898	0.417	0.159	1.7113460587458e-30	Pre-Oligo	Inppl1
Shisa41	5.33258690734452e-35	0.472953796867406	0.8	0.528	1.76919235824969e-30	Pre-Oligo	Shisa4
Rnaseh2b1	6.01163089587385e-35	0.267631890415935	0.407	0.148	1.99447878232407e-30	Pre-Oligo	Rnaseh2b
Camsap21	7.53593366925762e-35	0.372866982913971	0.47	0.203	2.5001967134496e-30	Pre-Oligo	Camsap2
Cops9	8.62087831660472e-35	0.43486197059628	0.957	0.758	2.86014879909995e-30	Pre-Oligo	Cops9
Aamdc	9.10299800627756e-35	0.389121896274836	0.71	0.378	3.0201016485427e-30	Pre-Oligo	Aamdc
Eef1akmt11	9.97839130404445e-35	0.37726462612168	0.553	0.256	3.31053088294283e-30	Pre-Oligo	Eef1akmt1
