	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
C1ql11	0	1.05963577894377	0.627	0.04	0	19	C1ql1
F31	0	1.02865426931972	0.753	0.096	0	19	F3
Ppp1r14b1	0	1.02569487403638	0.846	0.376	0	19	Ppp1r14b
Htra1	0	1.02344312044418	0.571	0.112	0	19	Htra1
Matn41	0	1.01561350471067	0.737	0.045	0	19	Matn4
Phlda11	0	1.01303075763624	0.876	0.344	0	19	Phlda1
Uchl11	0	1.00702819441482	0.903	0.195	0	19	Uchl1
Pfn21	0	1.00488748687582	0.9	0.171	0	19	Pfn2
Tubb51	4.93297546379597e-292	1.13821631717431	0.973	0.774	1.63661326962359e-287	19	Tubb5
S100a102	1.52800684754317e-250	1.0532183901933	0.862	0.479	5.06946831809398e-246	19	S100a10
Hbegf2	3.0083090755593e-193	1.02130670374979	0.663	0.267	9.9806670199831e-189	19	Hbegf
Ndfip1	1.09816988929338e-126	1.19199055239304	0.647	0.374	3.64339824170865e-122	19	Ndfip1
Hmgb21	6.53744341186485e-118	1.04847668132727	0.808	0.511	2.1689276007544e-113	19	Hmgb2
Mt13	3.31910631149843e-86	1.1506818669383	0.974	0.93	1.10117990096584e-81	19	Mt1
Stmn12	4.51402544259315e-50	1.04888581588373	0.553	0.411	1.49761822108913e-45	19	Stmn1
Slc1a21	0	3.34379603636742	0.967	0.113	0	20	Slc1a2
Atp1a21	0	3.1406886139913	0.98	0.163	0	20	Atp1a2
Aqp4	0	3.07730962272153	0.937	0.063	0	20	Aqp4
Aldoc1	0	2.83640787374078	0.959	0.198	0	20	Aldoc
Atp1b21	0	2.79600864071956	0.981	0.184	0	20	Atp1b2
Gfap3	0	2.70274628021091	0.909	0.167	0	20	Gfap
Gpr37l11	0	2.43799614212641	0.934	0.112	0	20	Gpr37l1
Ndrg22	0	2.43321186333157	0.966	0.195	0	20	Ndrg2
Slc4a4	0	2.31601476699601	0.874	0.073	0	20	Slc4a4
Agt	0	2.24884912661328	0.822	0.022	0	20	Agt
Cpe	0	2.19743643947744	0.905	0.21	0	20	Cpe
Htra11	0	2.17402233972308	0.845	0.108	0	20	Htra1
Sparcl12	0	2.16559427351849	0.982	0.345	0	20	Sparcl1
Clu3	0	2.15866652429984	0.961	0.253	0	20	Clu
Ttyh1	0	2.15419652227293	0.916	0.097	0	20	Ttyh1
Gm3764	0	2.08501613609586	0.787	0.041	0	20	Gm3764
Slc6a11	0	2.04843170291871	0.829	0.032	0	20	Slc6a11
Ntsr2	0	2.00568654960806	0.809	0.026	0	20	Ntsr2
Mt14	0	1.98793363564426	0.996	0.929	0	20	Mt1
Acsbg1	0	1.95175232786417	0.853	0.023	0	20	Acsbg1
Scd22	0	1.94542710891317	0.944	0.355	0	20	Scd2
Ckb3	0	1.93345876484279	0.992	0.685	0	20	Ckb
Gja1	0	1.93207450249552	0.887	0.211	0	20	Gja1
Slc7a10	0	1.90069526948444	0.695	0.016	0	20	Slc7a10
Slc6a1	0	1.8191697357583	0.824	0.07	0	20	Slc6a1
Dclk11	0	1.77834723468378	0.833	0.121	0	20	Dclk1
Tril	0	1.75390485775155	0.74	0.087	0	20	Tril
Fgfr3	0	1.73718377405865	0.772	0.04	0	20	Fgfr3
Gjb6	0	1.73104837828248	0.72	0.008	0	20	Gjb6
F32	0	1.71127172837915	0.785	0.096	0	20	F3
Sdc4	0	1.70231535644109	0.912	0.364	0	20	Sdc4
Prnp	0	1.68991993266653	0.947	0.399	0	20	Prnp
Itih3	0	1.66972536941524	0.632	0.018	0	20	Itih3
Msmo11	0	1.669477154279	0.735	0.257	0	20	Msmo1
Fxyd12	0	1.65888495929259	0.767	0.137	0	20	Fxyd1
Acsl3	0	1.6491820165728	0.753	0.136	0	20	Acsl3
Mt23	0	1.62956368741454	0.986	0.599	0	20	Mt2
Igfbp2	0	1.61567837604686	0.483	0.03	0	20	Igfbp2
Bcan1	0	1.59340884557445	0.727	0.052	0	20	Bcan
Pla2g7	0	1.58153101068032	0.801	0.182	0	20	Pla2g7
Prdx61	0	1.54868675729517	0.932	0.632	0	20	Prdx6
Ank21	0	1.53074194138398	0.797	0.182	0	20	Ank2
Mt33	0	1.48581252156462	0.981	0.316	0	20	Mt3
Kcnj10	0	1.48243186866014	0.732	0.106	0	20	Kcnj10
Cldn10	0	1.473713355479	0.62	0.021	0	20	Cldn10
Mmd21	0	1.45866859357862	0.652	0.053	0	20	Mmd2
Nrcam2	0	1.45689843164973	0.738	0.065	0	20	Nrcam
Slc39a12	0	1.44575634765006	0.708	0.041	0	20	Slc39a12
Fabp72	0	1.44271461151046	0.559	0.118	0	20	Fabp7
Gpm6a1	0	1.42452327351821	0.77	0.078	0	20	Gpm6a
Hepacam	0	1.42107537484994	0.759	0.082	0	20	Hepacam
Mlc12	0	1.41082712070873	0.811	0.104	0	20	Mlc1
Gpld1	0	1.40972175265108	0.684	0.045	0	20	Gpld1
Ntrk22	0	1.40853321548333	0.847	0.159	0	20	Ntrk2
Plpp3	0	1.4000687058643	0.822	0.208	0	20	Plpp3
Ednrb	0	1.39773802657452	0.774	0.122	0	20	Ednrb
Tubb2b2	0	1.39681273973068	0.782	0.176	0	20	Tubb2b
Slc6a9	0	1.38707373264995	0.685	0.05	0	20	Slc6a9
Scg3	0	1.38404941866708	0.717	0.077	0	20	Scg3
Timp41	0	1.37905749563218	0.701	0.083	0	20	Timp4
Chl1	0	1.32532452344342	0.654	0.056	0	20	Chl1
Itgb8	0	1.31978324128586	0.689	0.076	0	20	Itgb8
Mrps61	0	1.31307354475668	0.741	0.257	0	20	Mrps6
A2m	0	1.31108454123692	0.426	0.012	0	20	A2m
Trim9	0	1.31006090532666	0.637	0.056	0	20	Trim9
Aldh1a1	0	1.30890723421371	0.646	0.043	0	20	Aldh1a1
Enho	0	1.30763342902354	0.614	0.055	0	20	Enho
Lsamp1	0	1.30565147940085	0.722	0.069	0	20	Lsamp
Pfkp	0	1.29879334023618	0.647	0.13	0	20	Pfkp
Gpm6b3	0	1.29817422765333	0.863	0.197	0	20	Gpm6b
Acsl6	0	1.29333334963546	0.674	0.045	0	20	Acsl6
S100b3	0	1.27309888217691	0.884	0.26	0	20	S100b
Serpina3n3	0	1.26308904312435	0.645	0.125	0	20	Serpina3n
mt-Co1	0	1.25716130980668	0.998	0.995	0	20	mt-Co1
Lrig1	0	1.23954698959817	0.628	0.037	0	20	Lrig1
Trpm3	0	1.23317948869387	0.458	0.013	0	20	Trpm3
Usp53	0	1.22315356002458	0.596	0.129	0	20	Usp53
Plce1	0	1.20458701720277	0.596	0.068	0	20	Plce1
Ramp11	0	1.19424253787094	0.832	0.329	0	20	Ramp1
Syt113	0	1.19278085993226	0.794	0.218	0	20	Syt11
mt-Nd4	0	1.19255823360211	0.998	0.979	0	20	mt-Nd4
Nrxn11	0	1.18177293513301	0.672	0.07	0	20	Nrxn1
Pfkm	0	1.17930714903251	0.678	0.067	0	20	Pfkm
Cxcl14	0	1.16366127991762	0.689	0.147	0	20	Cxcl14
Gstm1	0	1.16034202478443	0.837	0.358	0	20	Gstm1
Tagln3	0	1.13969304742258	0.449	0.067	0	20	Tagln3
Kcnk1	0	1.13594086109415	0.552	0.059	0	20	Kcnk1
Ptprz12	0	1.12516830574118	0.774	0.098	0	20	Ptprz1
Slc1a3	0	1.11924479635784	0.576	0.156	0	20	Slc1a3
Mfsd2a	0	1.11353214134254	0.639	0.157	0	20	Mfsd2a
Nfasc1	0	1.1132723167915	0.612	0.077	0	20	Nfasc
Tmem471	0	1.10464842281191	0.655	0.112	0	20	Tmem47
Slc14a1	0	1.10355877912973	0.611	0.089	0	20	Slc14a1
mt-Cytb	0	1.09804230543218	0.999	0.991	0	20	mt-Cytb
Pygm	0	1.08990435076792	0.545	0.014	0	20	Pygm
Aldh1l1	0	1.08750443244496	0.596	0.019	0	20	Aldh1l1
Slc41a1	0	1.08370918296741	0.627	0.112	0	20	Slc41a1
Sfxn5	0	1.08212237145357	0.599	0.102	0	20	Sfxn5
Arhgef26	0	1.07433052645961	0.601	0.055	0	20	Arhgef26
Pmm1	0	1.07109417362932	0.695	0.171	0	20	Pmm1
Dbx2	0	1.07028154461736	0.584	0.03	0	20	Dbx2
Itpkb	0	1.06447253037568	0.805	0.326	0	20	Itpkb
mt-Co3	0	1.05866004061168	1	0.997	0	20	mt-Co3
Lgi1	0	1.0563033405537	0.535	0.056	0	20	Lgi1
Phyhipl1	0	1.05210973910478	0.603	0.078	0	20	Phyhipl
Cadm4	0	1.04830417662801	0.649	0.082	0	20	Cadm4
Sox93	0	1.04735356802439	0.755	0.14	0	20	Sox9
Ntm1	0	1.01409850442268	0.555	0.056	0	20	Ntm
Cdh2	0	1.01335543357104	0.672	0.131	0	20	Cdh2
Metrn	0	1.01310031137669	0.632	0.158	0	20	Metrn
mt-Co2	1.28522384471025e-304	1.01395177765857	1	0.99	4.26398714959521e-300	20	mt-Co2
Sdc31	2.79474402972844e-296	1.00258873241655	0.714	0.272	9.27212226743006e-292	20	Sdc3
Lrrc8a	1.08347903324319e-289	1.10390705314805	0.704	0.273	3.59465838859093e-285	20	Lrrc8a
Timp11	4.14627142182297e-280	1.13058471247343	0.539	0.147	1.37560846961821e-275	20	Timp1
Pbxip1	6.70394171572469e-276	1.01410525115521	0.765	0.343	2.22416674302598e-271	20	Pbxip1
Id2	7.91131538877614e-274	1.21224469470829	0.922	0.593	2.62473710653426e-269	20	Id2
Rcn2	7.10871087564031e-265	1.01995837729258	0.778	0.374	2.35845700721119e-260	20	Rcn2
Hpgd	1.7780084453376e-260	1.31954458217711	0.616	0.21	5.89889861909655e-256	20	Hpgd
mt-Nd2	2.1307887168521e-257	1.07113604458921	0.991	0.927	7.06931772590021e-253	20	mt-Nd2
Dhrs12	2.61323095195982e-255	1.20714851357474	0.709	0.318	8.66991632931709e-251	20	Dhrs1
Slc39a14	4.28488724901691e-254	1.03722520568227	0.48	0.135	1.42159704260634e-249	20	Slc39a14
mt-Nd5	1.41078254803815e-248	1.31999471782433	0.898	0.635	4.68055325962618e-244	20	mt-Nd5
Hacd2	1.63352217742136e-246	1.17388700581189	0.692	0.316	5.41953652803085e-242	20	Hacd2
Lxn	9.9030940971882e-246	1.1509214173179	0.668	0.277	3.28554952862413e-241	20	Lxn
Tubb2a	3.98839551900114e-220	1.20692516908562	0.747	0.41	1.32322998133901e-215	20	Tubb2a
Pde4b	2.85020205505164e-195	1.04772751370598	0.6	0.259	9.45611535804483e-191	20	Pde4b
ENSMUSG000000981781	7.87260898070097e-70	1.2942051920794	0.699	0.539	2.61189548152716e-65	20	ENSMUSG00000098178
Dcn	0	3.73855197910069	0.832	0.027	0	21	Dcn
Col1a1	0	3.67943560151704	0.831	0.017	0	21	Col1a1
Col1a2	0	3.59587034041292	0.881	0.049	0	21	Col1a2
Col3a1	0	3.42386731084318	0.824	0.026	0	21	Col3a1
Mgp1	0	3.20342685382699	0.781	0.117	0	21	Mgp
Sfrp4	0	2.89316738517666	0.559	0.009	0	21	Sfrp4
Bgn	0	2.80196448472491	0.866	0.039	0	21	Bgn
Gsn1	0	2.65144620361127	0.795	0.282	0	21	Gsn
Igfbp51	0	2.52051153663152	0.532	0.064	0	21	Igfbp5
Timp12	0	2.4563742608802	0.795	0.144	0	21	Timp1
Igfbp6	0	2.44341983056993	0.654	0.091	0	21	Igfbp6
Fstl1	0	2.35470123263805	0.88	0.044	0	21	Fstl1
Mfap5	0	2.30458633889549	0.644	0.006	0	21	Mfap5
Serpinh11	0	2.18957976591081	0.928	0.265	0	21	Serpinh1
Pcolce	0	2.13963672241452	0.831	0.018	0	21	Pcolce
Serpinf1	0	2.02146807743147	0.767	0.055	0	21	Serpinf1
Nbl1	0	1.9337887102349	0.773	0.075	0	21	Nbl1
Col8a1	0	1.90585594095785	0.652	0.022	0	21	Col8a1
Lbp	0	1.88312881427799	0.597	0.051	0	21	Lbp
Serping1	0	1.86187032756732	0.755	0.048	0	21	Serping1
Cxcl1	0	1.82361292850265	0.425	0.083	0	21	Cxcl1
Smoc2	0	1.76500357802571	0.564	0.01	0	21	Smoc2
Igfbp4	0	1.71708190048576	0.579	0.107	0	21	Igfbp4
Lum	0	1.70142139787557	0.442	0.005	0	21	Lum
Col5a2	0	1.65362260702296	0.721	0.018	0	21	Col5a2
Rcn3	0	1.63927526466202	0.738	0.055	0	21	Rcn3
Cthrc1	0	1.58897189893542	0.573	0.076	0	21	Cthrc1
Col6a1	0	1.58361340644928	0.669	0.013	0	21	Col6a1
Nupr1	0	1.56792160748018	0.808	0.277	0	21	Nupr1
Col6a2	0	1.51579388182071	0.654	0.015	0	21	Col6a2
Fbln1	0	1.50554407217851	0.562	0.018	0	21	Fbln1
Rbp12	0	1.50365677799562	0.648	0.198	0	21	Rbp1
Fbn1	0	1.49830651061596	0.632	0.01	0	21	Fbn1
Lox	0	1.4501623014724	0.605	0.007	0	21	Lox
Col12a1	0	1.43048588609947	0.599	0.019	0	21	Col12a1
Htra3	0	1.37264985355705	0.62	0.104	0	21	Htra3
Anxa11	0	1.34661104426707	0.717	0.172	0	21	Anxa1
Gas1	0	1.33315265371965	0.548	0.028	0	21	Gas1
Cald11	0	1.29937102242339	0.786	0.219	0	21	Cald1
S100a63	0	1.29227533201176	0.921	0.467	0	21	S100a6
Ppic	0	1.24788345238428	0.681	0.094	0	21	Ppic
Loxl1	0	1.24481021418382	0.648	0.014	0	21	Loxl1
Gpx8	0	1.23464226018508	0.767	0.089	0	21	Gpx8
Islr	0	1.23236373444388	0.58	0.006	0	21	Islr
Ogn	0	1.17970226756238	0.402	0.006	0	21	Ogn
Cyp1b1	0	1.15480890648295	0.578	0.006	0	21	Cyp1b1
Col6a3	0	1.1178325166287	0.477	0.01	0	21	Col6a3
Aebp12	0	1.10635719803778	0.741	0.143	0	21	Aebp1
Pdpn	0	1.1039491001318	0.66	0.168	0	21	Pdpn
Nid1	0	1.09339198095314	0.655	0.077	0	21	Nid1
Fbln2	0	1.08000027732571	0.491	0.019	0	21	Fbln2
Snhg18	0	1.06190922370703	0.642	0.053	0	21	Snhg18
Gm12840	0	1.05910940559347	0.432	0.046	0	21	Gm12840
Selenom	0	1.04260766453748	0.83	0.312	0	21	Selenom
Lhfp	0	1.00477571968923	0.688	0.074	0	21	Lhfp
Lgals12	9.32883038013154e-268	1.28376919552968	0.925	0.529	3.09502605521624e-263	21	Lgals1
Sparc	1.93702215346829e-235	1.36817387370469	0.968	0.737	6.42645839856175e-231	21	Sparc
Apod1	3.48075775918132e-159	2.35854621279112	0.524	0.2	1.15481100176358e-154	21	Apod
Cfh	6.13842288286385e-95	1.1763100675143	0.575	0.305	2.03654455984774e-90	21	Cfh
Isg15	0	2.2950453330889	0.948	0.232	0	22	Isg15
Rsad2	0	1.95824204474149	0.578	0.069	0	22	Rsad2
Ms4a4c	0	1.82288515527258	0.597	0.06	0	22	Ms4a4c
Ifi27l2a1	0	1.78794104529415	0.798	0.305	0	22	Ifi27l2a
Irf7	0	1.76361360168363	0.887	0.154	0	22	Irf7
Ifi204	0	1.66852803445975	0.865	0.188	0	22	Ifi204
Ifit3	0	1.56411685699338	0.611	0.081	0	22	Ifit3
Fcgr1	0	1.43875654654481	0.886	0.374	0	22	Fcgr1
Phf11b	0	1.42539856216399	0.737	0.078	0	22	Phf11b
Ifi211	0	1.34183083079934	0.655	0.053	0	22	Ifi211
Zbp1	0	1.30158271364472	0.745	0.102	0	22	Zbp1
Ifit1	0	1.2869247395172	0.482	0.09	0	22	Ifit1
Ifi209	0	1.25751567963458	0.602	0.047	0	22	Ifi209
Rtp4	0	1.22951269927912	0.785	0.173	0	22	Rtp4
Phf11d	0	1.14741143897045	0.571	0.069	0	22	Phf11d
Oasl2	0	1.05424904633257	0.696	0.12	0	22	Oasl2
Trim30a	0	1.04272363841713	0.74	0.237	0	22	Trim30a
Usp18	0	1.02789360147925	0.534	0.084	0	22	Usp18
Ifi207	2.48200947396356e-302	1.08517055332912	0.646	0.191	8.23456283176889e-298	22	Ifi207
Bst2	2.50696023202576e-301	1.394832620347	0.917	0.573	8.31734196179187e-297	22	Bst2
Ms4a6b	2.06254794589626e-221	1.02377405437536	0.631	0.224	6.84291532010001e-217	22	Ms4a6b
Lgals3bp	9.56031816181992e-212	1.09114831567436	0.759	0.385	3.17182675654699e-207	22	Lgals3bp
Ms4a6c	1.45934439889858e-197	1.11575783154217	0.796	0.393	4.84166691222582e-193	22	Ms4a6c
Cxcl10	7.82054196329746e-156	1.97237159728723	0.426	0.131	2.5946212071632e-151	22	Cxcl10
Ccl123	1.82608838984968e-152	1.38689996763189	0.67	0.316	6.05841345100429e-148	22	Ccl12
Ccl92	3.89221818017309e-143	1.0459743542862	0.717	0.35	1.29132122563603e-138	22	Ccl9
Ms4a6d	9.47921108112787e-139	1.12872211763275	0.724	0.383	3.14491786038579e-134	22	Ms4a6d
Ccl22	2.56066347625808e-115	1.13495203479194	0.682	0.356	8.49551321518143e-111	22	Ccl2
Ccl42	1.18018331874398e-96	1.16676447051319	0.837	0.599	3.91549419659691e-92	22	Ccl4
Vtn1	0	4.31340547555397	0.907	0.065	0	23	Vtn
Rgs51	0	3.37689914555197	0.956	0.095	0	23	Rgs5
Myl91	0	3.34370164965378	0.944	0.054	0	23	Myl9
Mgp2	0	3.08566306309047	0.911	0.118	0	23	Mgp
Higd1b1	0	2.89712896402576	0.904	0.029	0	23	Higd1b
Cald12	0	2.79247885855018	0.985	0.219	0	23	Cald1
Ndufa4l21	0	2.72969610924653	0.895	0.032	0	23	Ndufa4l2
Kcnj81	0	2.54900847587431	0.668	0.025	0	23	Kcnj8
Atp1a22	0	2.45397733125899	0.907	0.167	0	23	Atp1a2
Pdgfrb1	0	2.44771307966839	0.812	0.031	0	23	Pdgfrb
Rgs41	0	2.39845621078519	0.846	0.062	0	23	Rgs4
Mfge81	0	2.36087132521816	0.948	0.199	0	23	Mfge8
Gm138891	0	2.35941102029638	0.747	0.054	0	23	Gm13889
Tpm2	0	2.23136747165741	0.563	0.037	0	23	Tpm2
Abcc91	0	2.19959117680765	0.627	0.023	0	23	Abcc9
Art3	0	2.16436632267087	0.658	0.022	0	23	Art3
P2ry14	0	2.10935207811742	0.717	0.035	0	23	P2ry14
Septin42	0	2.1009041082008	0.853	0.155	0	23	Septin4
Ifitm13	0	2.07850655711376	0.785	0.161	0	23	Ifitm1
Nbl11	0	1.96226737813688	0.79	0.078	0	23	Nbl1
Atp13a5	0	1.93267019151151	0.604	0.015	0	23	Atp13a5
Cox4i2	0	1.92579150492339	0.708	0.022	0	23	Cox4i2
Notch31	0	1.90009689062302	0.742	0.021	0	23	Notch3
Igfbp74	0	1.87609377432915	0.973	0.295	0	23	Igfbp7
Slc6a20a	0	1.86680256446906	0.563	0.013	0	23	Slc6a20a
Sparcl13	0	1.82052635445144	0.936	0.348	0	23	Sparcl1
Gucy1b1	0	1.73466779511658	0.667	0.031	0	23	Gucy1b1
Sod3	0	1.70103569324214	0.658	0.085	0	23	Sod3
Lhfp1	0	1.69986996257234	0.733	0.076	0	23	Lhfp
Mylk	0	1.67564547688432	0.612	0.05	0	23	Mylk
Gja4	0	1.66921653284563	0.6	0.019	0	23	Gja4
Aspn	0	1.63476244456858	0.547	0.012	0	23	Aspn
Gper1	0	1.6138562217533	0.633	0.016	0	23	Gper1
Myo1b	0	1.60671826625395	0.699	0.138	0	23	Myo1b
Ppp1r14a1	0	1.59722309771149	0.699	0.06	0	23	Ppp1r14a
Ace2	0	1.56790105827036	0.511	0.011	0	23	Ace2
Gng114	0	1.56605471512306	0.904	0.321	0	23	Gng11
Gm13861	0	1.55650862780572	0.544	0.011	0	23	Gm13861
Slc19a1	0	1.54808759193365	0.639	0.096	0	23	Slc19a1
Cd248	0	1.53841834940584	0.526	0.019	0	23	Cd248
Il34	0	1.52862293797104	0.604	0.018	0	23	Il34
Bgn1	0	1.50835834200078	0.647	0.045	0	23	Bgn
Zic1	0	1.48225074708614	0.578	0.027	0	23	Zic1
Perp	0	1.46920339281418	0.544	0.022	0	23	Perp
Ebf11	0	1.46264650584908	0.782	0.171	0	23	Ebf1
Cspg41	0	1.43523533807589	0.579	0.076	0	23	Cspg4
Nr2f2	0	1.43470254266037	0.624	0.1	0	23	Nr2f2
Sdc2	0	1.42883371854351	0.665	0.121	0	23	Sdc2
Dmd	0	1.42454928912223	0.581	0.094	0	23	Dmd
Pla1a	0	1.4172927173377	0.504	0.027	0	23	Pla1a
Itga11	0	1.39753561909754	0.587	0.114	0	23	Itga1
Rasgrp2	0	1.37704397819299	0.665	0.144	0	23	Rasgrp2
Ggt5	0	1.35778299679777	0.526	0.042	0	23	Ggt5
Gjc1	0	1.31259751480195	0.575	0.109	0	23	Gjc1
Mcam	0	1.29895153570413	0.544	0.058	0	23	Mcam
Gucy1a1	0	1.27600417027385	0.508	0.025	0	23	Gucy1a1
Ecm2	0	1.24706719243995	0.453	0.031	0	23	Ecm2
Nid11	0	1.22792176055405	0.511	0.081	0	23	Nid1
S1pr3	0	1.2044536658005	0.45	0.035	0	23	S1pr3
Slc38a11	0	1.18936364041515	0.434	0.006	0	23	Slc38a11
Gpx81	0	1.18028801533755	0.553	0.094	0	23	Gpx8
Rarres22	0	1.17612637613258	0.791	0.143	0	23	Rarres2
Carmn	0	1.13111875749272	0.427	0.01	0	23	Carmn
Pde8b	0	1.12701036268696	0.413	0.052	0	23	Pde8b
Pth1r	0	1.11791900127345	0.43	0.025	0	23	Pth1r
Rasl11a1	0	1.11262705322609	0.441	0.051	0	23	Rasl11a
Inpp4b	0	1.0976883537037	0.418	0.056	0	23	Inpp4b
Pcolce1	0	1.02154453361424	0.434	0.026	0	23	Pcolce
Snhg181	0	1.00340248368309	0.404	0.058	0	23	Snhg18
Atp1b22	2.96733527943137e-299	1.09325150165789	0.708	0.19	9.84472825656946e-295	23	Atp1b2
Hrct1	1.69277610826599e-282	1.03420830996209	0.455	0.083	5.61612329439406e-278	23	Hrct1
Car43	1.16574422067782e-267	1.34926075379562	0.683	0.184	3.86758960094279e-263	23	Car4
Ptn4	4.75024614878697e-264	1.83465871225073	0.785	0.28	1.57598916478305e-259	23	Ptn
Lamc1	4.25084638206317e-255	1.15197286717163	0.517	0.124	1.4103033041771e-250	23	Lamc1
Dlc1	1.53749719852912e-233	1.20451806894455	0.576	0.16	5.10095445556008e-229	23	Dlc1
Col4a13	5.66618599964367e-229	1.17698470524581	0.667	0.204	1.87987052910178e-224	23	Col4a1
Cp1	2.80529414917385e-226	1.37296666695551	0.566	0.161	9.30712439871408e-222	23	Cp
Plat2	2.75695745674574e-221	1.30987914139209	0.713	0.258	9.14675775424535e-217	23	Plat
Septin11	3.99567365620791e-215	1.28000297306227	0.606	0.206	1.3256446489201e-210	23	Septin11
Malat1	8.09810709947902e-209	1.07245401295733	0.997	0.991	2.68670899239416e-204	23	Malat1
Septin71	9.89857660113092e-207	1.4401564653374	0.877	0.651	3.28405075895721e-202	23	Septin7
Pitpnc1	5.27219785893464e-202	1.36781798248059	0.664	0.27	1.74915708365875e-197	23	Pitpnc1
Map1lc3a	3.32502712563739e-194	1.16609099463929	0.782	0.405	1.10314424947272e-189	23	Map1lc3a
Eva1b	4.16492512337777e-192	1.23703288487293	0.625	0.236	1.38179720818304e-187	23	Eva1b
Foxc1	4.58435430132026e-190	1.00059012494477	0.436	0.106	1.52095122654902e-185	23	Foxc1
Ptk2	1.07314738000926e-176	1.01062371542967	0.434	0.117	3.56038106265671e-172	23	Ptk2
Slc12a21	7.7275507795265e-167	1.29991893463184	0.507	0.168	2.56376952212351e-162	23	Slc12a2
Fxyd13	4.60381415168472e-166	1.11640479516585	0.492	0.143	1.52740742110444e-161	23	Fxyd1
Tns11	1.32418423711455e-163	1.0221489269198	0.573	0.21	4.39324604347495e-159	23	Tns1
Selenom1	1.07437858708382e-162	1.01871298711375	0.686	0.315	3.564465838368e-158	23	Selenom
Tpm12	1.57721562578914e-155	1.39385820353207	0.683	0.327	5.23272828168063e-151	23	Tpm1
Oaz2	3.62868619937932e-149	1.17946249975781	0.693	0.37	1.20388922036808e-144	23	Oaz2
Dtx3	4.97635434633714e-146	1.01369964668276	0.501	0.181	1.65100508148427e-141	23	Dtx3
Lbh2	6.02224943950182e-145	1.01602973031881	0.477	0.158	1.99800169654352e-140	23	Lbh
Adap2	1.83585389177794e-144	1.07922103359333	0.532	0.204	6.09081245675168e-140	23	Adap2
Fry	6.82445484180317e-144	1.04244246153404	0.567	0.219	2.26414938286504e-139	23	Fry
Itgb1	8.18582354919794e-119	1.00194119966145	0.733	0.506	2.7158106789174e-114	23	Itgb1
Crip12	2.10402339693143e-104	1.65069229312963	0.809	0.583	6.98051842399939e-100	23	Crip1
Uchl12	4.11589306944243e-96	1.07870069896131	0.479	0.202	1.36552984364891e-91	23	Uchl1
Drap1	8.51027227748837e-94	1.10317697150367	0.643	0.433	2.82345303350232e-89	23	Drap1
Pten	9.57676529709419e-78	1.06372180368803	0.526	0.31	3.17728342261694e-73	23	Pten
ENSMUSG000000981782	8.7645395313755e-49	1.55968007958857	0.668	0.54	2.90781128032445e-44	23	ENSMUSG00000098178
ENSMUSG00000105361	1.99297307336775e-47	1.3170081275739	0.495	0.325	6.61208676551217e-43	23	ENSMUSG00000105361
Ly6c14	0	1.95506442801671	1	0.333	0	24	Ly6c1
Timp33	0	1.90303247562937	0.973	0.286	0	24	Timp3
Slc6a62	0	1.87694362130119	0.987	0.538	0	24	Slc6a6
Gkn3	0	1.82687504736481	0.451	0.011	0	24	Gkn3
Flt14	0	1.79979298392412	0.995	0.261	0	24	Flt1
Cxcl124	0	1.76274755678457	0.968	0.181	0	24	Cxcl12
Epas13	0	1.76114651496806	0.982	0.256	0	24	Epas1
Ly6a4	0	1.75575653981762	1	0.336	0	24	Ly6a
Igfbp75	0	1.70853733090216	0.971	0.297	0	24	Igfbp7
Adgrf54	0	1.67327429907162	0.984	0.19	0	24	Adgrf5
Slc9a3r23	0	1.65692397888704	0.98	0.209	0	24	Slc9a3r2
Jcad3	0	1.64580546744767	0.944	0.177	0	24	Jcad
Spock23	0	1.64113122349569	0.923	0.221	0	24	Spock2
Apold13	0	1.63112738785584	0.917	0.169	0	24	Apold1
Cldn54	0	1.5479646939463	0.998	0.293	0	24	Cldn5
Slco1c12	0	1.54117804536328	0.935	0.165	0	24	Slco1c1
Mal3	0	1.50735583389888	0.932	0.209	0	24	Mal
Id34	0	1.49745268477326	0.991	0.341	0	24	Id3
Sptbn14	0	1.49513987233933	0.989	0.399	0	24	Sptbn1
Id14	0	1.46328580039636	0.968	0.289	0	24	Id1
Eng4	0	1.44521424072278	0.946	0.255	0	24	Eng
Sgms12	0	1.44472925912438	0.969	0.3	0	24	Sgms1
Ltbp41	0	1.43684353656749	0.842	0.152	0	24	Ltbp4
Srarp2	0	1.43566998801813	0.907	0.14	0	24	Srarp
Ptprb3	0	1.43151962721166	0.912	0.169	0	24	Ptprb
Slco1a42	0	1.42916209030926	0.971	0.205	0	24	Slco1a4
Tinagl12	0	1.4170113965273	0.941	0.172	0	24	Tinagl1
Abcb1a2	0	1.41420383619277	0.935	0.189	0	24	Abcb1a
Depp12	0	1.3992844368083	0.743	0.1	0	24	Depp1
Cavin22	0	1.39286312656894	0.907	0.16	0	24	Cavin2
Cyyr12	0	1.38438753992555	0.905	0.157	0	24	Cyyr1
Itm2a2	0	1.38417995707129	0.98	0.29	0	24	Itm2a
S1pr13	0	1.34590069756348	0.943	0.281	0	24	S1pr1
Nebl	0	1.31713572378963	0.889	0.173	0	24	Nebl
Podxl2	0	1.31373764912561	0.889	0.169	0	24	Podxl
Ablim12	0	1.31329583491662	0.867	0.207	0	24	Ablim1
Crip22	0	1.3114874764329	0.991	0.363	0	24	Crip2
