""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Fxyd51"	9.90737216164101e-303	0.680423954487946	0.922	0.592	3.28696886206764e-298	"Migrating Microglia"	"Fxyd5"
"Pf4"	7.60362094639645e-298	1.22280330450621	0.629	0.23	2.52265332138595e-293	"Migrating Microglia"	"Pf4"
"Pgam11"	2.98443499480352e-294	0.696045297985208	0.942	0.671	9.90145998225964e-290	"Migrating Microglia"	"Pgam1"
"Calm11"	9.99680949654661e-294	0.517269315587544	0.992	0.914	3.31664148666927e-289	"Migrating Microglia"	"Calm1"
"Clec4d"	8.82064635095671e-292	0.354166597957093	0.315	0.06	2.92642583985691e-287	"Migrating Microglia"	"Clec4d"
"Ctsb1"	1.08938598273577e-286	0.677434359996832	0.994	0.99	3.61425587492245e-282	"Migrating Microglia"	"Ctsb"
"Lmna"	6.67728153346105e-283	0.588641487231821	0.602	0.214	2.21532169435637e-278	"Migrating Microglia"	"Lmna"
"Msr11"	1.07373385126673e-281	0.730759186665507	0.811	0.347	3.56232679834764e-277	"Migrating Microglia"	"Msr1"
"Fabp5"	1.77349868173321e-280	1.33932763044621	0.795	0.497	5.88393657638626e-276	"Migrating Microglia"	"Fabp5"
"Spp12"	6.36719132884131e-277	1.62762312364678	0.927	0.78	2.11244306716968e-272	"Migrating Microglia"	"Spp1"
"Alcam"	1.4142609904131e-276	0.338209386576789	0.324	0.066	4.69209368789354e-272	"Migrating Microglia"	"Alcam"
"Emp31"	1.9746989731203e-274	0.660443910419075	0.941	0.668	6.55145878312121e-270	"Migrating Microglia"	"Emp3"
"Rnh1"	1.93134122702113e-273	0.654793638244735	0.887	0.609	6.40761078888801e-269	"Migrating Microglia"	"Rnh1"
"Ctla2a"	1.8919860583897e-270	0.922199512222142	0.738	0.351	6.27704214591949e-266	"Migrating Microglia"	"Ctla2a"
"Gapdh1"	7.58108961389456e-268	0.544078512202276	0.996	0.953	2.5151781012018e-263	"Migrating Microglia"	"Gapdh"
"Ecm1"	3.39533105725631e-267	0.482830494925946	0.469	0.138	1.12646898486593e-262	"Migrating Microglia"	"Ecm1"
"Tmem106a"	2.72989607370427e-266	0.435762959889568	0.61	0.225	9.05697620372865e-262	"Migrating Microglia"	"Tmem106a"
"Rab7b"	6.47827994001499e-265	0.46779285924856	0.69	0.275	2.14929893569877e-260	"Migrating Microglia"	"Rab7b"
"Slc27a1"	3.39048925919643e-261	0.319208035776331	0.396	0.101	1.1248626215236e-256	"Migrating Microglia"	"Slc27a1"
"Por"	2.41834415394305e-253	0.596601738374815	0.615	0.246	8.02334039953687e-249	"Migrating Microglia"	"Por"
"Plec"	3.16729314607002e-249	0.275919785698988	0.356	0.086	1.05081284707165e-244	"Migrating Microglia"	"Plec"
"Aopep"	3.43426072211533e-249	0.405250055861379	0.575	0.209	1.1393846797762e-244	"Migrating Microglia"	"Aopep"
"Rhoc"	8.43573409120642e-248	0.551615656663244	0.798	0.411	2.79872349943955e-243	"Migrating Microglia"	"Rhoc"
"Plp21"	1.6441227197311e-247	0.385991724236653	0.471	0.144	5.45470594725185e-243	"Migrating Microglia"	"Plp2"
"Prdx11"	2.14229686877944e-245	0.693653037951213	0.987	0.913	7.10749832154955e-241	"Migrating Microglia"	"Prdx1"
"Tmem120a"	8.11862688557739e-245	0.386427821781029	0.497	0.16	2.69351684182801e-240	"Migrating Microglia"	"Tmem120a"
"S100a10"	2.52190264324058e-244	0.733882792402931	0.518	0.191	8.36691639947926e-240	"Migrating Microglia"	"S100a10"
"Card19"	3.84038698729458e-238	0.557015826502044	0.784	0.417	1.27412519077472e-233	"Migrating Microglia"	"Card19"
"Psmb6"	1.73780363065131e-232	0.496794365216944	0.96	0.775	5.76551110541185e-228	"Migrating Microglia"	"Psmb6"
"Sdcbp"	2.9075824302437e-225	0.41295060997255	0.987	0.909	9.64648622881954e-221	"Migrating Microglia"	"Sdcbp"
"Emilin2"	6.97223274105301e-224	0.253025454637409	0.261	0.053	2.31317765649916e-219	"Migrating Microglia"	"Emilin2"
"Msrb1"	1.88897287326994e-222	0.588128936835331	0.747	0.398	6.26704530164767e-218	"Migrating Microglia"	"Msrb1"
"Ninj1"	3.5469770154645e-221	0.579609683324952	0.865	0.532	1.17678056442066e-216	"Migrating Microglia"	"Ninj1"
"Cndp2"	2.16723653547572e-215	0.588070840004281	0.895	0.629	7.19024065374781e-211	"Migrating Microglia"	"Cndp2"
"Txn11"	2.94056615680805e-215	0.547061142417205	0.928	0.659	9.75591633844206e-211	"Migrating Microglia"	"Txn1"
"Jag1"	1.31532712199539e-210	0.251651450558288	0.237	0.046	4.36386079264409e-206	"Migrating Microglia"	"Jag1"
"Gla"	1.02503063680959e-203	0.325128530186939	0.561	0.215	3.40074414374317e-199	"Migrating Microglia"	"Gla"
"Psmd1"	1.1352927222203e-202	0.478725535959326	0.746	0.394	3.76656066451028e-198	"Migrating Microglia"	"Psmd1"
"Tpi11"	2.86301865558156e-201	0.692782739376872	0.912	0.641	9.49863699362295e-197	"Migrating Microglia"	"Tpi1"
"Txndc17"	8.96669800999655e-201	0.433614174787601	0.914	0.646	2.97488139877656e-196	"Migrating Microglia"	"Txndc17"
"Mif1"	7.03235279238704e-192	0.521000167948497	0.982	0.804	2.33312368593025e-187	"Migrating Microglia"	"Mif"
"Sh3bgrl3"	2.6839853203205e-191	0.383568260131762	0.991	0.975	8.90465809722731e-187	"Migrating Microglia"	"Sh3bgrl3"
"Adssl1"	5.26879820280539e-190	0.407720658298196	0.61	0.265	1.74802917974474e-185	"Migrating Microglia"	"Adssl1"
"Pdpn"	3.91849106554965e-188	0.346778761440278	0.227	0.047	1.30003778081741e-183	"Migrating Microglia"	"Pdpn"
"Anxa4"	1.47439902869848e-184	0.301932728942926	0.553	0.216	4.89161365751295e-180	"Migrating Microglia"	"Anxa4"
"Mt2"	9.66745560461814e-183	0.829685339630218	0.771	0.439	3.20737174594416e-178	"Migrating Microglia"	"Mt2"
"Tmed10"	2.32455101695798e-182	0.404345267286038	0.94	0.77	7.7121629089615e-178	"Migrating Microglia"	"Tmed10"
"Thbd"	1.16499180977646e-181	0.373234160730963	0.141	0.019	3.86509332729536e-177	"Migrating Microglia"	"Thbd"
"Atp6v0e"	1.04667697210123e-180	0.401129106497769	0.956	0.843	3.47256019034024e-176	"Migrating Microglia"	"Atp6v0e"
"Glrx"	1.30896780246666e-180	0.782280640988626	0.724	0.399	4.34276247824363e-176	"Migrating Microglia"	"Glrx"
"Pgk1"	6.48856491873811e-179	0.727407442813772	0.725	0.429	2.15271118308974e-174	"Migrating Microglia"	"Pgk1"
"Lpl1"	1.18156518603378e-178	0.753921753766789	0.832	0.514	3.92007881770427e-174	"Migrating Microglia"	"Lpl"
"Srxn1"	3.83819287940352e-177	0.31801246954803	0.294	0.078	1.27339725159971e-172	"Migrating Microglia"	"Srxn1"
"Uap1l1"	6.41370260861666e-175	0.375140915062579	0.737	0.376	2.12787411446075e-170	"Migrating Microglia"	"Uap1l1"
"Aprt1"	2.31834750158222e-174	0.439854448353365	0.902	0.625	7.69158150599932e-170	"Migrating Microglia"	"Aprt"
"Mmp12"	3.02017209805965e-173	0.461240860927484	0.118	0.013	1.00200249697325e-168	"Migrating Microglia"	"Mmp12"
"Myl6"	6.28052969778017e-170	0.369216827934629	0.982	0.923	2.08369133783253e-165	"Migrating Microglia"	"Myl6"
"Sem11"	2.74663291658409e-168	0.363310741602286	0.974	0.87	9.11250402735104e-164	"Migrating Microglia"	"Sem1"
"Atp6v1g1"	8.04850494735226e-166	0.384607981047527	0.97	0.887	2.67025248638306e-161	"Migrating Microglia"	"Atp6v1g1"
"Selenow"	1.70923303204588e-162	0.422436264704265	0.949	0.744	5.67072243041862e-158	"Migrating Microglia"	"Selenow"
"Ftl1-ps1"	1.00748902948973e-161	0.500110092777376	0.825	0.533	3.34254635313808e-157	"Migrating Microglia"	"Ftl1-ps1"
"Thbs1"	1.29158366794024e-159	1.13035685810986	0.364	0.13	4.28508713512534e-155	"Migrating Microglia"	"Thbs1"
"Nceh1"	1.08774553084824e-158	0.290349962674279	0.529	0.222	3.60881334769522e-154	"Migrating Microglia"	"Nceh1"
"Eno11"	2.17166357827039e-157	0.51723594088778	0.941	0.726	7.20492825362767e-153	"Migrating Microglia"	"Eno1"
"Gpr137b"	6.99841479188365e-157	0.414753199044384	0.607	0.299	2.32186407550324e-152	"Migrating Microglia"	"Gpr137b"
"Cfl1"	3.81016997793985e-156	0.281475397494667	0.997	0.986	1.2641000935811e-151	"Migrating Microglia"	"Cfl1"
"Gpnmb"	3.35280815512107e-152	1.50694302700265	0.509	0.261	1.11236116162452e-147	"Migrating Microglia"	"Gpnmb"
"Igf11"	1.14602135606274e-151	0.828137287748536	0.556	0.288	3.80215505300936e-147	"Migrating Microglia"	"Igf1"
"Cxcl14"	3.75520340601696e-151	0.392184206375586	0.404	0.15	1.24586383401425e-146	"Migrating Microglia"	"Cxcl14"
"Fkbp21"	4.20236856864183e-151	0.429091797124423	0.895	0.655	1.3942198200183e-146	"Migrating Microglia"	"Fkbp2"
"Tagln21"	5.84533908076869e-151	0.459342081735164	0.888	0.619	1.93930814682663e-146	"Migrating Microglia"	"Tagln2"
"Tpm4"	2.86291118626149e-148	0.401890555799277	0.817	0.503	9.49828044265973e-144	"Migrating Microglia"	"Tpm4"
"Ms4a71"	4.85037834731307e-148	0.465827148951084	0.357	0.122	1.60921002428806e-143	"Migrating Microglia"	"Ms4a7"
"Tpd52"	2.40065151333016e-146	0.38266143882332	0.921	0.713	7.96464152577547e-142	"Migrating Microglia"	"Tpd52"
"Arpc3"	3.51782210052253e-144	0.361676723709438	0.972	0.894	1.16710783829036e-139	"Migrating Microglia"	"Arpc3"
"Ap3s1"	9.66194164957474e-144	0.381275590460821	0.739	0.414	3.20554238107941e-139	"Migrating Microglia"	"Ap3s1"
"Ms4a6d"	1.13378977395818e-143	0.623603502600243	0.871	0.59	3.76157433306107e-139	"Migrating Microglia"	"Ms4a6d"
"Fam20c"	2.28526517181518e-143	0.360371419569512	0.556	0.256	7.58182426053123e-139	"Migrating Microglia"	"Fam20c"
"Cd5l"	1.62207925476228e-142	0.817063941386805	0.29	0.091	5.38157234352482e-138	"Migrating Microglia"	"Cd5l"
"Fnip2"	1.29058521732996e-141	0.25464210363152	0.367	0.13	4.28177457553562e-137	"Migrating Microglia"	"Fnip2"
"Srgn"	7.26454013258369e-141	0.700386510754702	0.973	0.878	2.41015647978729e-136	"Migrating Microglia"	"Srgn"
"Cyba"	3.70451962151686e-139	0.314165290166581	0.988	0.976	1.22904847483065e-134	"Migrating Microglia"	"Cyba"
"Fam129b"	2.12654276151817e-138	0.257849406483209	0.411	0.159	7.05523091988884e-134	"Migrating Microglia"	"Fam129b"
"Ezr"	2.93081789785658e-136	0.25744387098991	0.398	0.151	9.72357453971877e-132	"Migrating Microglia"	"Ezr"
"Bax"	2.69799360899782e-135	0.350066854330258	0.926	0.687	8.95113339657207e-131	"Migrating Microglia"	"Bax"
"Psmd8"	3.15801038621073e-134	0.417230570830568	0.869	0.643	1.04773310583313e-129	"Migrating Microglia"	"Psmd8"
"Tgm2"	1.73846891738841e-132	0.515727303518073	0.57	0.283	5.76771832721952e-128	"Migrating Microglia"	"Tgm2"
"Pfn11"	8.15598396468942e-132	0.335741465818027	0.996	0.985	2.70591079996501e-127	"Migrating Microglia"	"Pfn1"
"S100a11"	3.17726462267964e-131	0.33004501600142	0.449	0.188	1.05412108386643e-126	"Migrating Microglia"	"S100a11"
"Rap2b"	1.45690676716611e-129	0.286948104090089	0.594	0.285	4.83357958142699e-125	"Migrating Microglia"	"Rap2b"
"Snx3"	2.39735511817431e-129	0.347458965333538	0.93	0.734	7.9537050755669e-125	"Migrating Microglia"	"Snx3"
"Hk3"	4.58932491675343e-129	0.257475103559667	0.428	0.176	1.52260032763129e-124	"Migrating Microglia"	"Hk3"
"Ifi207"	2.30596614171165e-128	0.299838745955596	0.565	0.262	7.65050386835674e-124	"Migrating Microglia"	"Ifi207"
"Plk2"	2.535856226305e-128	0.428195335252264	0.377	0.143	8.4132102020121e-124	"Migrating Microglia"	"Plk2"
"Esd"	4.78368940147399e-128	0.58503994502794	0.845	0.602	1.58708463272703e-123	"Migrating Microglia"	"Esd"
"Slc48a1"	2.38805076193011e-122	0.309889088177838	0.539	0.26	7.92283601285554e-118	"Migrating Microglia"	"Slc48a1"
"Cxcl3"	1.14173577910949e-121	1.19888780805086	0.167	0.039	3.78793679435154e-117	"Migrating Microglia"	"Cxcl3"
"Flna"	1.44266421481027e-121	0.350593569293713	0.548	0.276	4.78632706547603e-117	"Migrating Microglia"	"Flna"
"Soat1"	4.76674836461792e-121	0.322885240171254	0.679	0.381	1.58146410492929e-116	"Migrating Microglia"	"Soat1"
"Ubl4a1"	5.53036996130899e-121	0.301007326525044	0.67	0.361	1.83481084206348e-116	"Migrating Microglia"	"Ubl4a"
"Arpc2"	1.93495364286027e-120	0.268581579154566	0.987	0.945	6.41959570091751e-116	"Migrating Microglia"	"Arpc2"
"Anxa7"	1.05024625493752e-119	0.298678467038929	0.669	0.369	3.4844020000062e-115	"Migrating Microglia"	"Anxa7"
"Glipr1"	5.20749943431219e-119	0.314944685472654	0.615	0.313	1.72769208732176e-114	"Migrating Microglia"	"Glipr1"
"Ell2"	6.40921594238606e-119	0.335184049025462	0.565	0.285	2.12638557320542e-114	"Migrating Microglia"	"Ell2"
"Eea1"	3.45615247401702e-117	0.343400281062244	0.497	0.236	1.14664770630463e-112	"Migrating Microglia"	"Eea1"
"Wfdc171"	3.41500204798166e-116	0.904492847716125	0.667	0.461	1.13299522945887e-111	"Migrating Microglia"	"Wfdc17"
"Elob1"	5.59035107859248e-116	0.313794573718919	0.961	0.838	1.85471077734463e-111	"Migrating Microglia"	"Elob"
"Nme11"	1.66487696938429e-115	0.306711727476383	0.932	0.656	5.52356232132625e-111	"Migrating Microglia"	"Nme1"
"Mpp1"	3.56713336889646e-115	0.265395116873424	0.533	0.26	1.18346783779878e-110	"Migrating Microglia"	"Mpp1"
"Ldha1"	3.44192297166951e-114	0.423861049309636	0.94	0.783	1.14192678431079e-109	"Migrating Microglia"	"Ldha"
"Prelid11"	6.20710254768632e-114	0.371383555149872	0.878	0.641	2.05933041224589e-109	"Migrating Microglia"	"Prelid1"
"Akr1a1"	5.25934083461534e-113	0.347426169198359	0.965	0.872	1.74489150870033e-108	"Migrating Microglia"	"Akr1a1"
"App"	1.4156459220894e-112	0.366833519133597	0.824	0.573	4.696688475716e-108	"Migrating Microglia"	"App"
"Fabp4"	3.54601053680519e-112	0.260375351131095	0.12	0.021	1.17645991579586e-107	"Migrating Microglia"	"Fabp4"
"Eif4ebp1"	8.65483736181251e-112	0.327139148182109	0.742	0.448	2.87141539152854e-107	"Migrating Microglia"	"Eif4ebp1"
"Arpc5"	4.07903983073486e-111	0.29910802595963	0.94	0.787	1.3533030446429e-106	"Migrating Microglia"	"Arpc5"
"ENSMUSG00000089672"	5.27059446564325e-111	0.6025834276388	0.244	0.082	1.74862512586646e-106	"Migrating Microglia"	"ENSMUSG00000089672"
"Nrp2"	1.44948705933772e-109	0.26378805211697	0.551	0.275	4.80896321676476e-105	"Migrating Microglia"	"Nrp2"
"Ufm1"	1.26506461956869e-108	0.298050835970026	0.686	0.395	4.19710488834304e-104	"Migrating Microglia"	"Ufm1"
"Krtcap21"	9.73487297496879e-108	0.333501565472173	0.916	0.718	3.2297388069054e-103	"Migrating Microglia"	"Krtcap2"
"Gng5"	1.02866401325265e-107	0.300221399278887	0.989	0.951	3.41279859676831e-103	"Migrating Microglia"	"Gng5"
"Litaf"	2.99254897014118e-107	0.357187116991152	0.885	0.67	9.9283797182374e-103	"Migrating Microglia"	"Litaf"
"Amdhd2"	3.1352485105227e-107	0.250389973814871	0.567	0.286	1.04018139833612e-102	"Migrating Microglia"	"Amdhd2"
"Rexo21"	5.68304327075529e-107	0.294020397576244	0.783	0.481	1.88546326593848e-102	"Migrating Microglia"	"Rexo2"
"Aplp2"	1.69944229709748e-106	0.318219939123015	0.713	0.428	5.63823970908033e-102	"Migrating Microglia"	"Aplp2"
"Ctsl"	2.14730878798358e-106	0.600651831410015	0.99	0.982	7.12412636589312e-102	"Migrating Microglia"	"Ctsl"
"Tspo"	1.64588379271107e-105	0.370550945081716	0.943	0.791	5.46054865907753e-101	"Migrating Microglia"	"Tspo"
"Ucp2"	2.04331247566371e-105	0.407993982812132	0.948	0.842	6.77909780050949e-101	"Migrating Microglia"	"Ucp2"
"Myo1e"	1.48157687458008e-104	0.282989529647054	0.489	0.238	4.91542759679434e-100	"Migrating Microglia"	"Myo1e"
"Sec61b"	1.55789821484917e-104	0.316870402332782	0.96	0.802	5.16863890740509e-100	"Migrating Microglia"	"Sec61b"
"Rabac1"	2.96427751941861e-104	0.313925692551604	0.914	0.734	9.83458352617512e-100	"Migrating Microglia"	"Rabac1"
"Vps29"	3.42578252714601e-102	0.290155186587016	0.854	0.592	1.13657186903123e-97	"Migrating Microglia"	"Vps29"
"Abca1"	4.33856649048348e-102	0.373693756366631	0.81	0.55	1.4394062045477e-97	"Migrating Microglia"	"Abca1"
"Gde1"	2.51627177804153e-101	0.323277712446481	0.796	0.548	8.34823487800839e-97	"Migrating Microglia"	"Gde1"
"Gpr35"	4.75982040197233e-101	0.255418056674824	0.274	0.101	1.57916561476236e-96	"Migrating Microglia"	"Gpr35"
"Crip11"	7.22476090088922e-101	0.485493317353015	0.696	0.449	2.39695892408802e-96	"Migrating Microglia"	"Crip1"
"Uqcrq1"	2.28311908450495e-99	0.303028528102328	0.96	0.817	7.57470418666208e-95	"Migrating Microglia"	"Uqcrq"
"Tbcb"	4.54200722436957e-99	0.285541786192162	0.805	0.529	1.50690173682909e-94	"Migrating Microglia"	"Tbcb"
"Mt1"	6.43143823368696e-98	0.520638941359572	0.989	0.915	2.13375826279032e-93	"Migrating Microglia"	"Mt1"
"Pid1"	1.04240368877115e-97	0.277770952485158	0.525	0.262	3.45838271823604e-93	"Migrating Microglia"	"Pid1"
"Calm31"	1.28273630190971e-96	0.291946770985515	0.851	0.597	4.25573422884583e-92	"Migrating Microglia"	"Calm3"
"Rab7"	2.37038131439883e-96	0.278245853902001	0.913	0.732	7.86421408678101e-92	"Migrating Microglia"	"Rab7"
"Rbms1"	8.42347084778011e-95	0.327317719669484	0.56	0.311	2.79465492316801e-90	"Migrating Microglia"	"Rbms1"
"Dap"	3.26837322531963e-94	0.252071194312536	0.638	0.361	1.08434818496429e-89	"Migrating Microglia"	"Dap"
"Psmb51"	2.78028019121261e-92	0.328027027336228	0.844	0.604	9.22413559038609e-88	"Migrating Microglia"	"Psmb5"
"Got1"	4.53493560420403e-91	0.258317869678643	0.599	0.334	1.50455558540677e-86	"Migrating Microglia"	"Got1"
"Pld31"	7.89962293007572e-91	0.360967492914784	0.865	0.618	2.62085789951122e-86	"Migrating Microglia"	"Pld3"
"Psma71"	7.92809672354588e-91	0.308836725390761	0.926	0.745	2.63030464997082e-86	"Migrating Microglia"	"Psma7"
"P4hb"	2.60082215609236e-90	0.376523035335996	0.856	0.63	8.62874766726762e-86	"Migrating Microglia"	"P4hb"
"Rab5c"	2.79339456435721e-90	0.315072784849257	0.876	0.667	9.26764514616792e-86	"Migrating Microglia"	"Rab5c"
"Mien1"	5.1608866469791e-90	0.25221748450396	0.762	0.486	1.71222736286826e-85	"Migrating Microglia"	"Mien1"
"Capns1"	1.99001063256806e-89	0.26453199217469	0.914	0.733	6.60225827567106e-85	"Migrating Microglia"	"Capns1"
"Gabarap"	2.63825215462897e-89	0.254949707589958	0.985	0.936	8.75292917341254e-85	"Migrating Microglia"	"Gabarap"
"Spg21"	8.54101464072787e-89	0.254569060691949	0.759	0.478	2.83365242735429e-84	"Migrating Microglia"	"Spg21"
"S100a6"	1.24137504334012e-88	0.382709004571923	0.419	0.203	4.1185099812895e-84	"Migrating Microglia"	"S100a6"
"Pdia6"	1.32249934802803e-87	0.373921295927582	0.889	0.708	4.3876560869526e-83	"Migrating Microglia"	"Pdia6"
"Ppib"	6.53924398836215e-87	0.251535253805772	0.966	0.875	2.16952497801891e-82	"Migrating Microglia"	"Ppib"
"Atp6v1a"	1.4822525932268e-86	0.273004821645939	0.686	0.418	4.91766942854854e-82	"Migrating Microglia"	"Atp6v1a"
"Spcs2"	3.13765728919583e-86	0.323407507992319	0.927	0.779	1.0409805588365e-81	"Migrating Microglia"	"Spcs2"
"Psmb31"	3.50697482567793e-86	0.332088510537742	0.888	0.682	1.16350903791517e-81	"Migrating Microglia"	"Psmb3"
"Ube2l3"	2.86311919038985e-85	0.269533922611496	0.866	0.655	9.49897053795641e-81	"Migrating Microglia"	"Ube2l3"
"Tmem256"	6.2055443627505e-85	0.29960473936533	0.893	0.716	2.05881345322973e-80	"Migrating Microglia"	"Tmem256"
"Cope"	8.73366991848345e-85	0.31316992328677	0.844	0.613	2.89756966885525e-80	"Migrating Microglia"	"Cope"
"Tmed9"	1.47675821795233e-84	0.313653294380898	0.931	0.766	4.89944073970044e-80	"Migrating Microglia"	"Tmed9"
"Bnip3"	1.65926046537876e-84	0.379679154318945	0.43	0.213	5.5049284459871e-80	"Migrating Microglia"	"Bnip3"
"Hmox1"	3.9740276479182e-83	1.05515240987412	0.841	0.635	1.31846315274982e-78	"Migrating Microglia"	"Hmox1"
"Psmd2"	1.7326339411446e-82	0.253655707190483	0.694	0.418	5.74835962653543e-78	"Migrating Microglia"	"Psmd2"
"Lipa"	4.27692258371148e-82	0.261266124304431	0.595	0.35	1.41895460559796e-77	"Migrating Microglia"	"Lipa"
"Ier3ip1"	4.61109275704626e-82	0.260921771787954	0.87	0.647	1.52982224400524e-77	"Migrating Microglia"	"Ier3ip1"
"Nus1"	5.46431180083883e-82	0.344068573773141	0.447	0.239	1.8128947261643e-77	"Migrating Microglia"	"Nus1"
"Arg1"	6.22365157081502e-82	0.77138958245078	0.221	0.081	2.0648208816493e-77	"Migrating Microglia"	"Arg1"
"Ostf1"	7.58535519426786e-82	0.267883649907132	0.914	0.771	2.51659329280225e-77	"Migrating Microglia"	"Ostf1"
"Lrrc59"	1.62727672058866e-81	0.280290141485732	0.615	0.356	5.39881597589701e-77	"Migrating Microglia"	"Lrrc59"
"Slc16a3"	2.14676590313501e-81	0.323901830562373	0.539	0.301	7.12232523683101e-77	"Migrating Microglia"	"Slc16a3"
"Mydgf1"	2.40908081395497e-81	0.258290038019936	0.854	0.599	7.99260741645841e-77	"Migrating Microglia"	"Mydgf"
"Psmd14"	4.96556340443147e-81	0.262869500260425	0.631	0.37	1.64742497068823e-76	"Migrating Microglia"	"Psmd14"
"Tmem1671"	6.35315617715381e-81	0.258178117780511	0.794	0.533	2.10778662489432e-76	"Migrating Microglia"	"Tmem167"
"Surf4"	7.62914099564039e-81	0.277316396935058	0.737	0.479	2.53112010812361e-76	"Migrating Microglia"	"Surf4"
"Gyg"	1.4923813430581e-80	0.327831413817013	0.58	0.352	4.95127358186387e-76	"Migrating Microglia"	"Gyg"
"Dad1"	2.29635635512356e-79	0.27571001687078	0.963	0.825	7.61862147939343e-75	"Migrating Microglia"	"Dad1"
"Grpel1"	6.14090688529363e-79	0.264398144492266	0.67	0.408	2.03736867733387e-74	"Migrating Microglia"	"Grpel1"
"Psmd7"	1.60670727371036e-77	0.26917848671822	0.732	0.476	5.33057272198886e-73	"Migrating Microglia"	"Psmd7"
"Atp6v0d1"	2.76161480277795e-77	0.25474344675067	0.809	0.577	9.16220943117642e-73	"Migrating Microglia"	"Atp6v0d1"
"Cd47"	7.6993158446538e-76	0.337877868069374	0.669	0.431	2.55440201778079e-71	"Migrating Microglia"	"Cd47"
"Calr"	2.84651146053889e-74	0.300197680745527	0.957	0.877	9.44387107262986e-70	"Migrating Microglia"	"Calr"
"Sec11c"	5.20660066194839e-74	0.263902007181593	0.872	0.69	1.72739390161462e-69	"Migrating Microglia"	"Sec11c"
"Cdk6"	8.93340679598012e-74	0.272972978805073	0.466	0.253	2.96383637270232e-69	"Migrating Microglia"	"Cdk6"
"C3ar1"	3.03576695657855e-73	0.358184690900593	0.919	0.769	1.00717640318406e-68	"Migrating Microglia"	"C3ar1"
"Ostc"	4.31693269788125e-73	0.258921625528026	0.799	0.552	1.43222876117606e-68	"Migrating Microglia"	"Ostc"
"Gpx4"	7.27822275270725e-73	0.286668407822056	0.951	0.866	2.41469596266568e-68	"Migrating Microglia"	"Gpx4"
"Srp9"	8.28663744227927e-72	0.264813962347774	0.859	0.671	2.74925770422499e-67	"Migrating Microglia"	"Srp9"
"Psmd11"	6.25538935191871e-71	0.278559057973879	0.687	0.435	2.07535052528607e-66	"Migrating Microglia"	"Psmd11"
"1810058I24Rik"	2.67913512991351e-70	0.259991092104166	0.727	0.496	8.88856662051406e-66	"Migrating Microglia"	"1810058I24Rik"
"H1f2"	2.81466958219176e-68	0.255395153823381	0.355	0.172	9.33822927283761e-64	"Migrating Microglia"	"H1f2"
"Psmc4"	3.89695785757805e-67	0.258414567829972	0.679	0.436	1.29289370840867e-62	"Migrating Microglia"	"Psmc4"
"Rgs1"	4.19416639009358e-64	0.455330130064234	0.696	0.485	1.39149858324135e-59	"Migrating Microglia"	"Rgs1"
"Sdf2l11"	5.95403963197952e-64	0.2860934809887	0.849	0.672	1.97537172870184e-59	"Migrating Microglia"	"Sdf2l1"
"Hspa9"	7.53924398231372e-64	0.284584004310833	0.703	0.457	2.50129497601222e-59	"Migrating Microglia"	"Hspa9"
"Pmp22"	7.07011532659825e-62	0.3147950852102	0.901	0.735	2.3456521619055e-57	"Migrating Microglia"	"Pmp22"
"Psma2"	2.03759866113786e-61	0.254246196554742	0.854	0.652	6.76014107805709e-57	"Migrating Microglia"	"Psma2"
"Fam162a1"	4.14464132559035e-61	0.252139730908438	0.566	0.339	1.37506765259111e-56	"Migrating Microglia"	"Fam162a"
"Morf4l2"	5.3043081045263e-61	0.291391296836473	0.808	0.588	1.75981029983869e-56	"Migrating Microglia"	"Morf4l2"
"Psma61"	9.52255930756301e-61	0.25219908777597	0.79	0.559	3.15929950147018e-56	"Migrating Microglia"	"Psma6"
"C5ar1"	1.33987361420588e-60	0.324293587231749	0.85	0.661	4.44529868985084e-56	"Migrating Microglia"	"C5ar1"
"Taldo1"	3.35013018163876e-60	0.302787841590019	0.875	0.702	1.11147269036229e-55	"Migrating Microglia"	"Taldo1"
"H2bc4"	1.14463343626253e-58	0.304776281669303	0.509	0.313	3.79755035148819e-54	"Migrating Microglia"	"H2bc4"
"Ssr2"	2.17732913066446e-58	0.253578120216448	0.795	0.582	7.22372485680546e-54	"Migrating Microglia"	"Ssr2"
"Ccl9"	1.46482308186104e-57	1.41003931066538	0.669	0.564	4.85984353869038e-53	"Migrating Microglia"	"Ccl9"
"Lrpap1"	1.24895278920946e-56	0.255623216862091	0.83	0.651	4.14365066876022e-52	"Migrating Microglia"	"Lrpap1"
"Psmb4"	4.21819035361249e-56	0.256096820569585	0.834	0.633	1.39946901361802e-51	"Migrating Microglia"	"Psmb4"
"Manf1"	1.15717019743748e-55	0.359454805085968	0.869	0.693	3.83914356403834e-51	"Migrating Microglia"	"Manf"
"Txnl1"	2.02961520086595e-55	0.260133527132647	0.732	0.504	6.73365435191297e-51	"Migrating Microglia"	"Txnl1"
"Il1rn"	9.95180797767094e-49	0.963143246852821	0.325	0.188	3.30171133275189e-44	"Migrating Microglia"	"Il1rn"
"Bst2"	1.11292084066343e-48	0.270840038091646	0.897	0.743	3.69233747306906e-44	"Migrating Microglia"	"Bst2"
"Sdc41"	1.31317422037612e-47	0.341539776410443	0.661	0.46	4.35671811094187e-43	"Migrating Microglia"	"Sdc4"
